"year","ISSUE_DATE","PERMIT_SUBTYPE_NAME","DESC_OF_WORK","FULL_ADDRESS","street","zip"
2021,"2021/10/15 04:00:00+00","SOLAR SYSTEM","Installation for 17 roof-mounted, grid-connected photovoltaic system solar panels on single-family residence 6.21kW","1422 MORSE ST NE, WASHINGTON, DC 20002","1422 MORSE ST NE","20002"
2021,"2021/09/29 04:00:00+00","SOLAR SYSTEM","To install 6.46kW size of solar panels with a
system height of 1.1 feet on roof of building.","136 D ST SE, WASHINGTON, DC 20003","136 D ST SE","20003"
2021,"2021/09/29 04:00:00+00","SOLAR SYSTEM","Roof Top Solar Installation","3301 DUBOIS PL SE, WASHINGTON, DC 20019","3301 DUBOIS PL SE","20019"
2021,"2021/09/29 04:00:00+00","SOLAR SYSTEM","Installation of (53) REC330TP3 Roof Mounted Solar Panels","1771 SYCAMORE ST NW, WASHINGTON, DC 20012","1771 SYCAMORE ST NW","20012"
2021,"2021/09/29 04:00:00+00","SOLAR SYSTEM","INSTALL 23 ROOF MOUNTED SOLAR PANELS","3632 APPLETON ST NW, WASHINGTON, DC 20008","3632 APPLETON ST NW","20008"
2021,"2021/09/23 04:00:00+00","SOLAR SYSTEM","Roof Top Solar Installation","1327 MAPLE VIEW PL SE, WASHINGTON, DC 20020","1327 MAPLE VIEW PL SE","20020"
2021,"2021/09/24 04:00:00+00","SOLAR SYSTEM","Roof Top Solar Installation","5932 SOUTHERN AVE SE, WASHINGTON, DC 20019","5932 SOUTHERN AVE SE","20019"
2021,"2021/11/19 05:00:00+00","SOLAR SYSTEM","Installation of (13) SunPower 415-watt AC panels (5.395kW) with integrated micro-inverters on residential rooftop.","924 UPSHUR ST NE, WASHINGTON, DC 20017","924 UPSHUR ST NE","20017"
2021,"2021/11/19 05:00:00+00","SOLAR SYSTEM","To install 5.18kW size of solar panels with a
system height of 1.1 feet on roof of building.","234 GALLATIN ST NW, WASHINGTON, DC 20011","234 GALLATIN ST NW","20011"
2021,"2021/12/29 05:00:00+00","SOLAR SYSTEM","Installation of (28) SunPower 350-watt AC panels (9.8kW) with integrated micro-inverters on residential rooftop.","4615 COLORADO AVE NW, WASHINGTON, DC 20011","4615 COLORADO AVE NW","20011"
2021,"2021/12/29 05:00:00+00","SOLAR SYSTEM","This is a permit revision to SOL2102452 to revise the electrical equipment (breaker and disconnect size increase)","816 E ST NE, WASHINGTON, DC 20002","816 E ST NE","20002"
2021,"2021/12/29 05:00:00+00","SOLAR SYSTEM","HISTORIC
2.88 kW system installed on residential roof using 9 320W Seraphim solar modules. #SWDC2021","2222 FLAGLER PL NW, WASHINGTON, DC 20001","2222 FLAGLER PL NW","20001"
2021,"2021/12/29 05:00:00+00","SOLAR SYSTEM","THE PROJECT SCOPE INCLUDES THE INSTALLATION OF A DC RATED GRID-TIED PHOTOVOLTAIC SYSTEM. THE INSTALLATION CONSISTS OF A RAILED, ROOF MOUNTED SOLAR ARRAY, INVERTERS AND RELATED ELECTRICAL METERING AND SAFETY EQUIPMENT. ALL EQUIPMENT WILL BE INSTALLED AS REQUIRED BY APPLICABLE CODES AND THE LOCAL UTILITY COMPANY. DURING DAYLIGHT HOURS, THIS PV SYSTEM (SOLAR ELECTRIC) WILL PROVIDE ELECTRICITY IN PARALLEL WITH THE LOCAL UTILITY SERVICE PROVIDER.","3416 DIX ST NE, WASHINGTON, DC 20019","3416 DIX ST NE","20019"
2021,"2021/12/29 05:00:00+00","SOLAR SYSTEM","HISTORIC
To install 8.01kW size of solar panels with a
system height of 1.1 feet on roof of building.","114 F ST SE, WASHINGTON, DC 20003","114 F ST SE","20003"
2021,"2021/12/29 05:00:00+00","SOLAR SYSTEM","roof top solar installation","1524 W ST NE, WASHINGTON, DC 20018","1524 W ST NE","20018"
2021,"2021/12/29 05:00:00+00","SOLAR SYSTEM","roof top solar installation","5130 SOUTHERN AVE SE, WASHINGTON, DC 20019","5130 SOUTHERN AVE SE","20019"
2021,"2021/12/29 05:00:00+00","SOLAR SYSTEM","roof top solar installation","5078 JAY ST NE, WASHINGTON, DC 20019","5078 JAY ST NE","20019"
2021,"2021/12/29 05:00:00+00","SOLAR SYSTEM","To install 5.785 kW size of solar panels with a
system height of 1.1 feet on roof of building.","734 5TH ST NE, WASHINGTON, DC 20002","734 5TH ST NE","20002"
2021,"2021/12/29 05:00:00+00","SOLAR SYSTEM","Revision to Permit SOL2101095.Changing 4 panels from pitched install to awning. To install 7.61kW size of solar panels on roof of
building.","301 GALLATIN ST NW, WASHINGTON, DC 20011","301 GALLATIN ST NW","20011"
2021,"2021/12/29 05:00:00+00","SOLAR SYSTEM","RESIDENTIAL GRID ROOF MOUNTED INTERACTIVE SOLAR INSTALLATION
CANADIAN SOLAR CS1Y-395 SOLAR MODULES
(17) X395W = 6.715 KWdc @ STC
(4) APS QS1 (240V), (1) APS YC600 (240V) MICRO INVERTERS","4210 CLAY ST NE, WASHINGTON, DC 20019","4210 CLAY ST NE","20019"
2021,"2021/12/29 05:00:00+00","SOLAR SYSTEM","RESIDENTIAL GRID ROOF MOUNTED INTERACTIVE SOLAR INSTALLATION
CANADIAN SOLAR CS1Y-395 SOLAR MODULES
(27) X395W = 10.665 KWdc @ STC
(7) APS QS1 (240V) MICRO INVERTERS","116 57TH ST SE, WASHINGTON, DC 20019","116 57TH ST SE","20019"
2021,"2021/12/16 05:00:00+00","SOLAR SYSTEM","To install 9.345kW size of solar panels with a
system height of 1.1 feet on roof of building.","1318 QUEEN ST NE, WASHINGTON, DC 20002","1318 QUEEN ST NE","20002"
2021,"2021/12/16 05:00:00+00","SOLAR SYSTEM","Installation of Solar array on Row Home 9.0kw Sunpower System","629 QUEBEC PL NW, WASHINGTON, DC 20010","629 QUEBEC PL NW","20010"
2021,"2021/12/16 05:00:00+00","SOLAR SYSTEM","HISTORIC
this is a roof mounted PV solar system install of 6kW; (6)Enphase Encharge","2016 14TH ST SE, WASHINGTON, DC 20020","2016 14TH ST SE","20020"
2021,"2021/12/16 05:00:00+00","SOLAR SYSTEM","HISTORIC
To install 5.785 kW size of solar panels with a
system height of 1.1 feet on roof of building.","1515 SWANN ST NW, WASHINGTON, DC 20009","1515 SWANN ST NW","20009"
2021,"2021/12/15 05:00:00+00","SOLAR SYSTEM","To install 5.18kW size of solar panels with a
system height of 1.1 feet on roof of building.","922 15TH ST SE, WASHINGTON, DC 20003","922 15TH ST SE","20003"
2021,"2021/12/16 05:00:00+00","SOLAR SYSTEM","Installation of a 17.76 kW roof-mount solar PV system consisting of 48 solar modules","3734 OLIVER ST NW, WASHINGTON, DC 20015","3734 OLIVER ST NW","20015"
2021,"2021/12/15 05:00:00+00","SOLAR SYSTEM","Installation of (15) SunPower 420-watt AC panels (6.3kW) with integrated micro-inverters on residential rooftop.","3920 JENIFER ST NW, WASHINGTON, DC 20015","3920 JENIFER ST NW","20015"
2021,"2021/12/16 05:00:00+00","SOLAR SYSTEM","Installing 30 Asphalt Roof Mounted Solar Panels - 12.15 kW","5651 MORELAND ST NW, WASHINGTON, DC 20015","5651 MORELAND ST NW","20015"
2021,"2021/12/15 05:00:00+00","SOLAR SYSTEM","To install 8.455kW size of solar panels with a
system height of 1.1 feet on roof of building","5020 SARGENT RD NE, WASHINGTON, DC 20017","5020 SARGENT RD NE","20017"
2021,"2021/12/15 05:00:00+00","SOLAR SYSTEM","To install 6.30 kW size of solar panels with a
system height of 1.1 feet on roof of building.","1244 DUNCAN PL NE, WASHINGTON, DC 20002","1244 DUNCAN PL NE","20002"
2021,"2021/12/16 05:00:00+00","SOLAR SYSTEM","HISTORIC
To install 5.34 kW size of solar panels with a
system height of 1.1 feet on roof of building.","527 9TH ST SE, WASHINGTON, DC 20003","527 9TH ST SE","20003"
2021,"2021/12/15 05:00:00+00","SOLAR SYSTEM","To install 11.47kW size of solar panels on roof of
building.","5304 C ST SE, WASHINGTON, DC 20019","5304 C ST SE","20019"
2021,"2021/12/16 05:00:00+00","SOLAR SYSTEM","Installation of (26) SunPower 415-watt AC panels (10.79kW) with integrated micro-inverters on residential rooftop.","4122 7TH ST NW, WASHINGTON, DC 20011","4122 7TH ST NW","20011"
2021,"2021/12/16 05:00:00+00","SOLAR SYSTEM","Installation of (20) SunPower 360-watt AC panels (7.2kW) with integrated micro-inverters on residential rooftop.","6101 5TH ST NW, WASHINGTON, DC 20011","6101 5TH ST NW","20011"
2021,"2021/12/16 05:00:00+00","SOLAR SYSTEM","Installation of (24) SunPower 360-watt AC panels (8.64kW) with integrated micro-inverters on residential rooftop.","1332 VAN BUREN ST NW, WASHINGTON, DC 20012","1332 VAN BUREN ST NW","20012"
2021,"2021/12/16 05:00:00+00","SOLAR SYSTEM","Installing 28 Asphalt Roof Mounted Solar Panels - 10.220 kW","3307 B ST SE, WASHINGTON, DC 20019","3307 B ST SE","20019"
2021,"2021/12/16 05:00:00+00","SOLAR SYSTEM","Installing 12 Asphalt Roof Mounted Solar Panels - 4.380 kW","1123 44TH PL SE, WASHINGTON, DC 20019","1123 44TH PL SE","20019"
2021,"2021/12/16 05:00:00+00","SOLAR SYSTEM","RESIDENTIAL GRID ROOF MOUNTED INTERACTIVE SOLAR INSTALLATION
SYSTEM AC 6.0 KW  /  SYSTEM DC 8.25 KW
(25)TRINA TSM-330DD06M.05(II) SOLAR MODULES
(25)IQ7-60-2-US ENPHASE MICRO INVERTERS","630 KENYON ST NW, WASHINGTON, DC 20010","630 KENYON ST NW","20010"
2021,"2021/12/16 05:00:00+00","SOLAR SYSTEM","RESIDENTIAL GRID ROOF MOUNTED INTERACTIVE SOLAR INSTALLATION
SYSTEM AC SIZE @ STC: 3.120 kW SYSTEM DC SIZE @ STC: 4.290 kW
(13) TRINA SOLAR TSM-330DD06H.05(II)
(13) ENPHASE IQ7-60-2-US","613 BRANDYWINE ST SE, WASHINGTON, DC 20032","613 BRANDYWINE ST SE","20032"
2021,"2021/12/16 05:00:00+00","SOLAR SYSTEM","Installation for 28 roof-mounted, grid-connected photovoltaic system solar panels on single family residence 10.08kw","515 53RD ST SE, WASHINGTON, DC 20019","515 53RD ST SE","20019"
2021,"2021/12/15 05:00:00+00","SOLAR SYSTEM","RESIDENTIAL GRID INTERACTIVE SOLAR INSTALLATION
(14) Q CELLS Q.PEAK DUO BLK-G6 340 SOLAR MODULES
(14)  IQ7-60-2-US ENPHASE MICRO INVERTERS","1808 14TH ST SE, WASHINGTON, DC 20020","1808 14TH ST SE","20020"
2021,"2021/12/16 05:00:00+00","SOLAR SYSTEM","REVISION to Permit Number SOL2200017, Changing inverter type on Electrical Drawings","2613 QUEENS CHAPEL RD NE, WASHINGTON, DC 20018","2613 QUEENS CHAPEL RD NE","20018"
2021,"2021/12/16 05:00:00+00","SOLAR SYSTEM","Install 6kw (16 panels) roof-mounted solar pv system","3901 SOUTH DAKOTA AVE NE, WASHINGTON, DC 20018","3901 SOUTH DAKOTA AVE NE","20018"
2021,"2021/12/16 05:00:00+00","SOLAR SYSTEM","Install 4kw (11 panels) roof-mounted solar pv system","1225 TRENTON PL SE, WASHINGTON, DC 20032","1225 TRENTON PL SE","20032"
2021,"2021/12/16 05:00:00+00","SOLAR SYSTEM","Roof mounted PV solar system of 7.6kW","1339 KENNEDY ST NW, WASHINGTON, DC 20011","1339 KENNEDY ST NW","20011"
2021,"2021/12/16 05:00:00+00","SOLAR SYSTEM","Installing 15 Asphalt Roof Mounted Solar Panels - 6.075 kW","4534 29TH ST NW, WASHINGTON, DC 20008","4534 29TH ST NW","20008"
2021,"2021/12/16 05:00:00+00","SOLAR SYSTEM","This is a permit revision of SOL2101292. The DC size is decreasing to 195.75 kW - 450 modules.","6810 EASTERN AVE NW, WASHINGTON, DC 20012","6810 EASTERN AVE NW","20012"
2021,"2021/04/06 04:00:00+00","SOLAR SYSTEM","To install 4.42 kW size of solar panels with a system height of 1.1 feet on roof of building","1343 CORCORAN ST NW, WASHINGTON, DC 20009","1343 CORCORAN ST NW","20009"
2021,"2021/04/14 04:00:00+00","SOLAR SYSTEM","rooftop solar pv system, less than 4' above roof","2632 MORELAND PL NW, WASHINGTON, DC 20015","2632 MORELAND PL NW","20015"
2021,"2021/04/20 04:00:00+00","SOLAR SYSTEM","Install 2.88KW (9 panels) roof-mounted solar PV system","1211 BUCHANAN ST NE, WASHINGTON, DC 20017","1211 BUCHANAN ST NE","20017"
2021,"2021/02/11 05:00:00+00","SOLAR SYSTEM","Installation of a new grid-tied, roof-mounted solar photovoltaic electric system using 30 silfab 330 w panels to create a system of total size 9.9 kw.","5108 D ST SE, WASHINGTON, DC 20019","5108 D ST SE","20019"
2021,"2021/01/07 05:00:00+00","SOLAR SYSTEM","To install 7.98 kW size of solar panels with a
system height of 1.1 feet on roof of building.","4940 EADS PL NE, WASHINGTON, DC 20019","4940 EADS PL NE","20019"
2021,"2021/08/26 04:00:00+00","SOLAR SYSTEM","THE PROJECT SCOPE INCLUDES THE INSTALLATION OF A 3.6 KW DC RATED GRID-TIED PHOTOVOLTAIC SYSTEM. THE INSTALLATION CONSISTS OF A RAILED, ROOF MOUNTED SOLAR ARRAY, INVERTERS AND RELATED ELECTRICAL METERING AND SAFETY EQUIPMENT. ALL EQUIPMENT WILL BE INSTALLED AS REQUIRED BY APPLICABLE CODES AND THE LOCAL UTILITY COMPANY. DURING DAYLIGHT HOURS, THIS PV SYSTEM (SOLAR ELECTRIC) WILL PROVIDE ELECTRICITY IN PARALLEL WITH THE LOCAL UTILITY SERVICE PROVIDER.","1317 DEXTER TER SE, WASHINGTON, DC 20020","1317 DEXTER TER SE","20020"
2021,"2021/01/13 05:00:00+00","SOLAR SYSTEM","rooftop solar pv system, less than 4' above roof","612 KEEFER PL NW, WASHINGTON, DC 20010","612 KEEFER PL NW","20010"
2021,"2021/12/01 05:00:00+00","SOLAR SYSTEM","Installation for 19 roof-mounted, grid-connected photovoltaic system solar panels on single-family residence 6.84kW","2926 TENNYSON ST NW, WASHINGTON, DC 20015","2926 TENNYSON ST NW","20015"
2021,"2021/12/01 05:00:00+00","SOLAR SYSTEM","To install 6.675kW size of solar panels on roof of
building.","5407 GALENA PL NW, WASHINGTON, DC 20016","5407 GALENA PL NW","20016"
2021,"2021/08/30 04:00:00+00","SOLAR SYSTEM","Roof Top Solar Installation","2011 NEWTON ST NE, WASHINGTON, DC 20018","2011 NEWTON ST NE","20018"
2021,"2021/04/05 04:00:00+00","SOLAR SYSTEM","Roof mounted PV solar system of 3.8 kW DC","1347 TEWKESBURY PL NW, WASHINGTON, DC 20012","1347 TEWKESBURY PL NW","20012"
2021,"2021/09/17 04:00:00+00","SOLAR SYSTEM","To install 8.01kW size of solar panels with a
system height of 1.1 feet on roof of building.","721 UPSAL ST SE, WASHINGTON, DC 20032","721 UPSAL ST SE","20032"
2021,"2021/09/23 04:00:00+00","SOLAR SYSTEM","INSTALL 18 ROOF MOUNTED SOLAR PANELS","1308 FARRAGUT ST NW, WASHINGTON, DC 20011","1308 FARRAGUT ST NW","20011"
2021,"2021/02/23 05:00:00+00","SOLAR SYSTEM","Rooftop solar pv system, less than 4' above roof","4421 3RD ST NW, WASHINGTON, DC 20011","4421 3RD ST NW","20011"
2021,"2021/11/01 04:00:00+00","SOLAR SYSTEM","To install 6.675kW size of solar panels on roof of
building.","5113 45TH ST NW, WASHINGTON, DC 20016","5113 45TH ST NW","20016"
2021,"2021/10/05 04:00:00+00","SOLAR SYSTEM","Installation of (20) SunPower 410-watt AC panels (8.2kW) with integrated micro-inverters on residential rooftop.","1007 8TH ST NE, WASHINGTON, DC 20002","1007 8TH ST NE","20002"
2021,"2021/05/04 04:00:00+00","SOLAR SYSTEM","Revision for approved Permit No - SOL2100960

Because of reduction of 4 panels in the approved design. Panel wattage is increased to 370W from 360W. 

New scope of work: Installation of a new Grid-tied, roof-mounted solar photovoltaic electric system using 23 REC 370W solar panels to create a system of total size 8.51KW.","2930 12TH ST NE, WASHINGTON, DC 20017","2930 12TH ST NE","20017"
2021,"2021/04/22 04:00:00+00","SOLAR SYSTEM","INSTALL 16 ROOF MOUNTED SOLAR PANELS","2507 PATRICIA ROBERTS HARRIS PL NE, WASHINGTON, DC 20018","2507 PATRICIA ROBERTS HARRIS PL NE","20018"
2021,"2021/06/11 04:00:00+00","SOLAR SYSTEM","Installation of 34 roof mounted solar panels","1709 JACKSON ST NE, WASHINGTON, DC 20018","1709 JACKSON ST NE","20018"
2021,"2021/11/01 04:00:00+00","SOLAR SYSTEM","To install 8.88kW size of solar panels with a
system height of 1.1 feet on roof of building.","1514 NEWTON ST NE, WASHINGTON, DC 20017","1514 NEWTON ST NE","20017"
2021,"2021/06/02 04:00:00+00","SOLAR SYSTEM","RESIDENTIAL GRID INTERACTIVE SOLAR INSTALLATION
TRINA TSM-330DD06M.05(II) SOLAR MODULES
(29) X330W = 9.57 KWdc @ STC
(29) IQ7-60-2-US ENPHASE MICRO INVERTERS","1223 JACKSON ST NE, WASHINGTON, DC 20017","1223 JACKSON ST NE","20017"
2021,"2021/05/04 04:00:00+00","SOLAR SYSTEM","RESIDENTIAL GRID INTERACTIVE SOLAR INSTALLATION
AXITEC AC-330MH/120S SOLAR MODULES
(20) X330W = 6.60 KWdc @ STC
(20) IQ7-60-2-US ENPHASE MICRO INVERTERS","904 S ST NW, WASHINGTON, DC 20001","904 S ST NW","20001"
2021,"2021/05/14 04:00:00+00","SOLAR SYSTEM","#DCSEUSFA2021SF
INSTALLATION OF A 5.12KW GRID TIED SOLAR SYSTEM","36 HANOVER PL NW, WASHINGTON, DC 20001","36 HANOVER PL NW","20001"
2021,"2021/09/01 04:00:00+00","SOLAR SYSTEM","Installation of SOalr PV Array on Row How 8.175 KW Sunpower Solar array","1319 V ST NW, WASHINGTON, DC 20009","1319 V ST NW","20009"
2021,"2021/05/14 04:00:00+00","SOLAR SYSTEM","Installing 20 Roof Mounted Solar Panels - 7.4 kW","626 COLUMBIA RD NW, WASHINGTON, DC 20001","626 COLUMBIA RD NW","20001"
2021,"2021/11/08 05:00:00+00","SOLAR SYSTEM","To install 9.79kW size of solar panels with a
system height of 1.4 feet on roof of building.","2004 15TH ST NW, WASHINGTON, DC 20009","2004 15TH ST NW","20009"
2021,"2021/05/20 04:00:00+00","SOLAR SYSTEM","THE PROJECT SCOPE INCLUDES THE INSTALLATION
OF A 4.455kW DC RATED GRID-TIED PHOTOVOLTAIC
SYSTEM. THE INSTALLATION CONSISTS OF A BALLASTED,
ROOF MOUNTED SOLAR ARRAY, INVERTERS AND
RELATED ELECTRICAL METERING AND SAFETY
EQUIPMENT. ALL EQUIPMENT WILL BE INSTALLED AS
REQUIRED BY APPLICABLE CODES AND THE LOCAL
UTILITY COMPANY. DURING DAYLIGHT HOURS,
THIS PV SYSTEM (SOLAR ELECTRIC) WILL PROVIDE
ELECTRICITY IN PARALLEL WITH THE LOCAL UTILITY
SERVICE PROVIDER.
*ADD # TO SFA DESCRIPTION ONLY!!!!! #dcsesfa2021sf","1619 R ST SE, WASHINGTON, DC 20020","1619 R ST SE","20020"
2021,"2021/05/17 04:00:00+00","SOLAR SYSTEM","Installation of a 5.000KW GRID TIED SOLAR SYSTEM #DCSEUSFA2021SF","4209 BARKER LN SE, WASHINGTON, DC 20019","4209 BARKER LN SE","20019"
2021,"2021/10/25 04:00:00+00","SOLAR SYSTEM","To install 7.12kW size of solar panels with a
system height of 1.3 feet on roof of building.","2 14TH ST SE, WASHINGTON, DC 20003","2 14TH ST SE","20003"
2021,"2021/05/17 04:00:00+00","SOLAR SYSTEM","Installation of 27 roof mounted solar panels.","1022 ANDERSON PL SE, WASHINGTON, DC 20032","1022 ANDERSON PL SE","20032"
2021,"2021/06/09 04:00:00+00","SOLAR SYSTEM","Roof Top Solar Installation","1311 BARNABY TER SE, WASHINGTON, DC 20032","1311 BARNABY TER SE","20032"
2021,"2021/05/07 04:00:00+00","SOLAR SYSTEM","THE PROJECT SCOPE INCLUDES THE INSTALLATION
OF A 3.645kW DC RATED GRID-TIED PHOTOVOLTAIC
SYSTEM. THE INSTALLATION CONSISTS OF A BALLASTED,
ROOF MOUNTED SOLAR ARRAY, INVERTERS AND
RELATED ELECTRICAL METERING AND SAFETY
EQUIPMENT. ALL EQUIPMENT WILL BE INSTALLED AS
REQUIRED BY APPLICABLE CODES AND THE LOCAL
UTILITY COMPANY. DURING DAYLIGHT HOURS,
THIS PV SYSTEM (SOLAR ELECTRIC) WILL PROVIDE
ELECTRICITY IN PARALLEL WITH THE LOCAL UTILITY
SERVICE PROVIDER.
#dcsesfa2021sf","3450 21ST ST SE, WASHINGTON, DC 20020","3450 21ST ST SE","20020"
2021,"2021/02/12 05:00:00+00","SOLAR SYSTEM","Roof Top Solar Installation","3351 MARTIN LUTHER KING JR AVE SE, WASHINGTON, DC 20032","3351 MARTIN LUTHER KING JR AVE SE","20032"
2021,"2021/01/25 05:00:00+00","SOLAR SYSTEM","Revised permit for previously approved SOL2100566. New design now uses 8 280W Longi modules instead of the originally proposed 8 285W Trina modules. The system still uses a 3000W inverter. System size is 2.24kW. 
#SWDC21","1432 BANGOR ST SE, WASHINGTON, DC 20020","1432 BANGOR ST SE","20020"
2021,"2021/06/21 04:00:00+00","SOLAR SYSTEM","Roof Top Solar Installation","4013 COLE BLVD SE, WASHINGTON, DC 20032","4013 COLE BLVD SE","20032"
2021,"2021/07/01 04:00:00+00","SOLAR SYSTEM","Installing 27 Asphalt Roof Mounted Solar Panels - 9.72 kW","1442 ROXANNA RD NW, WASHINGTON, DC 20012","1442 ROXANNA RD NW","20012"
2021,"2021/11/30 05:00:00+00","SOLAR SYSTEM","INSTALL ROOF MOUNTED SOLAR PANELS","4125 MILITARY RD NW, WASHINGTON, DC 20015","4125 MILITARY RD NW","20015"
2021,"2021/08/30 04:00:00+00","SOLAR SYSTEM","To install 9.345kW size of solar panels with a
system height of 1.1 feet on roof of building.","1543 UPSHUR ST NW, WASHINGTON, DC 20011","1543 UPSHUR ST NW","20011"
2021,"2021/01/25 05:00:00+00","SOLAR SYSTEM","Roof Top Solar Installation","817 MARIETTA PL NW, WASHINGTON, DC 20011","817 MARIETTA PL NW","20011"
2021,"2021/05/17 04:00:00+00","SOLAR SYSTEM","THE PROJECT SCOPE INCLUDES THE INSTALLATION
OF A 6.48kW DC RATED GRID-TIED PHOTOVOLTAIC
SYSTEM. THE INSTALLATION CONSISTS OF A BALLASTED,
ROOF MOUNTED SOLAR ARRAY, INVERTERS AND
RELATED ELECTRICAL METERING AND SAFETY
EQUIPMENT. ALL EQUIPMENT WILL BE INSTALLED AS
REQUIRED BY APPLICABLE CODES AND THE LOCAL
UTILITY COMPANY. DURING DAYLIGHT HOURS,
THIS PV SYSTEM (SOLAR ELECTRIC) WILL PROVIDE
ELECTRICITY IN PARALLEL WITH THE LOCAL UTILITY
SERVICE PROVIDER.
#dcsesfa2021sf","1249 EVARTS ST NE, WASHINGTON, DC 20018","1249 EVARTS ST NE","20018"
2021,"2021/10/25 04:00:00+00","SOLAR SYSTEM","To install 7.12kW size of solar panels with a
system height of 1.1 feet on roof of building.","618 LAMONT ST NW, WASHINGTON, DC 20010","618 LAMONT ST NW","20010"
2021,"2021/09/15 04:00:00+00","SOLAR SYSTEM","To install 4.45 kW size of solar panels with a
system height of 1.1 feet on roof of building.","600 REGENT PL NE, WASHINGTON, DC 20017","600 REGENT PL NE","20017"
2021,"2021/08/31 04:00:00+00","SOLAR SYSTEM","Installation of a new roof-mounted, grid-tied solar photovoltaic electric system using 13 REC 360W panels to create a system of total size 4.68KW.","1121 WEST VIRGINIA AVE NE 2, WASHINGTON, DC 20002","1121 WEST VIRGINIA AVE NE 2","20002"
